ClientId,ClientName,Type,Form,RegisterDate,TotalAmt,CutoffDt
2103,Клиент 2103,Ф,-,2020-11-03,1427739.10,2020-11-01
2103,Клиент 2103,Ф,-,2020-11-03,2986334.33,2020-11-03
2104,Клиент 2104,Ю,ПАО,2020-11-04,2458902.40,2020-11-04
2104,Клиент 2104,Ю,ПАО,2020-11-04,1036760.54,2020-11-02
2104,Клиент 2104,Ю,ПАО,2020-11-04,1770332.02,2020-11-01
2105,Клиент 2105,Ф,-,2020-11-01,1598400.80,2020-11-03
2105,Клиент 2105,Ф,-,2020-11-01,2680202.20,2020-11-01
2105,Клиент 2105,Ф,-,2020-11-01,1560150.56,2020-11-02
2106,Клиент 2106,Ю,ООО,2020-11-02,2986516.96,2020-11-02
2106,Клиент 2106,Ю,ООО,2020-11-02,1163650.91,2020-11-03
2106,Клиент 2106,Ю,ООО,2020-11-02,1427818.52,2020-11-04
2107,Клиент 2107,Ф,-,2020-11-03,2459057.95,2020-11-03
2107,Клиент 2107,Ф,-,2020-11-03,1770435.20,2020-11-04
2107,Клиент 2107,Ф,-,2020-11-03,1036836.66,2020-11-01
2108,Клиент 2108,Ю,ИП,2020-11-01,1598504.00,2020-11-02
2108,Клиент 2108,Ю,ИП,2020-11-01,1560229.99,2020-11-01
2108,Клиент 2108,Ю,ИП,2020-11-01,2680381.48,2020-11-04
2109,Клиент 2109,Ф,-,2020-11-02,1163727.03,2020-11-02
2109,Клиент 2109,Ф,-,2020-11-02,1427897.95,2020-11-03
2109,Клиент 2109,Ф,-,2020-11-02,2986699.59,2020-11-01
2110,Клиент 2110,Ю,АО,2020-11-03,1036912.78,2020-11-04
2110,Клиент 2110,Ю,АО,2020-11-03,2459213.50,2020-11-02
2110,Клиент 2110,Ю,АО,2020-11-03,1770538.40,2020-11-03
2111,Клиент 2111,Ф,-,2020-11-04,1598607.20,2020-11-01
2111,Клиент 2111,Ф,-,2020-11-04,1560309.42,2020-11-04
2111,Клиент 2111,Ф,-,2020-11-04,2680560.80,2020-11-03
2112,Клиент 2112,Ю,ПАО,2020-11-01,2986882.22,2020-11-04
2112,Клиент 2112,Ю,ПАО,2020-11-01,1427977.38,2020-11-02
2112,Клиент 2112,Ю,ПАО,2020-11-01,1163803.15,2020-11-01
2113,Клиент 2113,Ф,-,2020-11-02,1036988.91,2020-11-03
2113,Клиент 2113,Ф,-,2020-11-02,2459369.05,2020-11-01
2113,Клиент 2113,Ф,-,2020-11-02,1770641.60,2020-11-02
2114,Клиент 2114,Ю,ООО,2020-11-03,1560388.87,2020-11-03
2114,Клиент 2114,Ю,ООО,2020-11-03,2680740.12,2020-11-02
2114,Клиент 2114,Ю,ООО,2020-11-03,1598710.40,2020-11-04
2115,Клиент 2115,Ф,-,2020-11-01,2987064.89,2020-11-03
2115,Клиент 2115,Ф,-,2020-11-01,1428056.81,2020-11-01
2115,Клиент 2115,Ф,-,2020-11-01,1163879.27,2020-11-04
2116,Клиент 2116,Ю,ИП,2020-11-02,1037065.01,2020-11-02
2116,Клиент 2116,Ю,ИП,2020-11-02,1770744.80,2020-11-01
2116,Клиент 2116,Ю,ИП,2020-11-02,2459524.60,2020-11-04
2117,Клиент 2117,Ф,-,2020-11-03,1560468.29,2020-11-02
2117,Клиент 2117,Ф,-,2020-11-03,1598813.60,2020-11-03
2117,Клиент 2117,Ф,-,2020-11-03,2680919.44,2020-11-01
2118,Клиент 2118,Ю,АО,2020-11-04,1163955.39,2020-11-03
2118,Клиент 2118,Ю,АО,2020-11-04,2987247.49,2020-11-02
2118,Клиент 2118,Ю,АО,2020-11-04,1428136.24,2020-11-04
2119,Клиент 2119,Ф,-,2020-11-01,1037141.13,2020-11-01
2119,Клиент 2119,Ф,-,2020-11-01,1770848.00,2020-11-04
2119,Клиент 2119,Ф,-,2020-11-01,2459680.15,2020-11-03
2120,Клиент 2120,Ю,ПАО,2020-11-02,2681098.76,2020-11-04
2120,Клиент 2120,Ю,ПАО,2020-11-02,1598916.80,2020-11-02
2120,Клиент 2120,Ю,ПАО,2020-11-02,1560547.72,2020-11-01
2121,Клиент 2121,Ф,-,2020-11-03,2987430.12,2020-11-01
2121,Клиент 2121,Ф,-,2020-11-03,1164031.51,2020-11-02
2121,Клиент 2121,Ф,-,2020-11-03,1428215.67,2020-11-03
2122,Клиент 2122,Ю,ООО,2020-11-01,1770951.20,2020-11-03
2122,Клиент 2122,Ю,ООО,2020-11-01,1037217.25,2020-11-04
2122,Клиент 2122,Ю,ООО,2020-11-01,2459835.70,2020-11-02
2123,Клиент 2123,Ф,-,2020-11-02,1599020.02,2020-11-01
2123,Клиент 2123,Ф,-,2020-11-02,2681278.08,2020-11-03
2123,Клиент 2123,Ф,-,2020-11-02,1560627.15,2020-11-04
2124,Клиент 2124,Ю,ИП,2020-11-03,1164107.64,2020-11-01
2124,Клиент 2124,Ю,ИП,2020-11-03,1428295.10,2020-11-02
2124,Клиент 2124,Ю,ИП,2020-11-03,2987612.75,2020-11-04
2125,Клиент 2125,Ф,-,2020-11-04,1771054.40,2020-11-02
2125,Клиент 2125,Ф,-,2020-11-04,2459991.28,2020-11-01
2125,Клиент 2125,Ф,-,2020-11-04,1037293.37,2020-11-03
2126,Клиент 2126,Ю,АО,2020-11-01,1599123.20,2020-11-04
2126,Клиент 2126,Ю,АО,2020-11-01,1560706.58,2020-11-03
2126,Клиент 2126,Ю,АО,2020-11-01,2681457.40,2020-11-02
2127,Клиент 2127,Ф,-,2020-11-02,1428374.53,2020-11-01
2127,Клиент 2127,Ф,-,2020-11-02,2987795.38,2020-11-03
2127,Клиент 2127,Ф,-,2020-11-02,1164183.74,2020-11-04
2128,Клиент 2128,Ю,ПАО,2020-11-03,1771157.60,2020-11-01
2128,Клиент 2128,Ю,ПАО,2020-11-03,2460146.80,2020-11-04
2128,Клиент 2128,Ю,ПАО,2020-11-03,1037369.49,2020-11-02
2129,Клиент 2129,Ф,-,2020-11-01,2681636.72,2020-11-01
2129,Клиент 2129,Ф,-,2020-11-01,1599226.40,2020-11-03
2129,Клиент 2129,Ф,-,2020-11-01,1560786.01,2020-11-02
2130,Клиент 2130,Ю,ООО,2020-11-02,1428453.96,2020-11-04
2130,Клиент 2130,Ю,ООО,2020-11-02,2987978.01,2020-11-02
2130,Клиент 2130,Ю,ООО,2020-11-02,1164259.86,2020-11-03
2131,Клиент 2131,Ф,-,2020-11-03,2460302.35,2020-11-03
2131,Клиент 2131,Ф,-,2020-11-03,1771260.80,2020-11-04
2131,Клиент 2131,Ф,-,2020-11-03,1037445.61,2020-11-01
2132,Клиент 2132,Ю,ИП,2020-11-04,2681816.04,2020-11-04
2132,Клиент 2132,Ю,ИП,2020-11-04,1599329.60,2020-11-02
2132,Клиент 2132,Ю,ИП,2020-11-04,1560865.44,2020-11-01
2133,Клиент 2133,Ф,-,2020-11-01,1428533.41,2020-11-03
2133,Клиент 2133,Ф,-,2020-11-01,2988160.64,2020-11-01
2133,Клиент 2133,Ф,-,2020-11-01,1164335.98,2020-11-02
2134,Клиент 2134,Ю,АО,2020-11-02,1037521.73,2020-11-04
2134,Клиент 2134,Ю,АО,2020-11-02,2460457.90,2020-11-02
2134,Клиент 2134,Ю,АО,2020-11-02,1771364.02,2020-11-03
2135,Клиент 2135,Ф,-,2020-11-03,1599432.80,2020-11-01
2135,Клиент 2135,Ф,-,2020-11-03,2681995.39,2020-11-03
2135,Клиент 2135,Ф,-,2020-11-03,1560944.87,2020-11-04
2136,Клиент 2136,Ю,ПАО,2020-11-01,2988343.27,2020-11-04
2136,Клиент 2136,Ю,ПАО,2020-11-01,1164412.10,2020-11-01
2136,Клиент 2136,Ю,ПАО,2020-11-01,1428612.83,2020-11-02
2137,Клиент 2137,Ф,-,2020-11-02,1037597.85,2020-11-03
2137,Клиент 2137,Ф,-,2020-11-02,1771467.20,2020-11-02
2137,Клиент 2137,Ф,-,2020-11-02,2460613.45,2020-11-01
2138,Клиент 2138,Ю,ООО,2020-11-03,2682174.67,2020-11-02
2138,Клиент 2138,Ю,ООО,2020-11-03,1561024.30,2020-11-03
2138,Клиент 2138,Ю,ООО,2020-11-03,1599536.00,2020-11-04
2139,Клиент 2139,Ф,-,2020-11-04,1164488.22,2020-11-04
2139,Клиент 2139,Ф,-,2020-11-04,1428692.26,2020-11-01
2139,Клиент 2139,Ф,-,2020-11-04,2988525.90,2020-11-03
2140,Клиент 2140,Ю,ИП,2020-11-01,2460769.00,2020-11-04
2140,Клиент 2140,Ю,ИП,2020-11-01,1037673.97,2020-11-02
2140,Клиент 2140,Ю,ИП,2020-11-01,1771570.40,2020-11-01
2141,Клиент 2141,Ф,-,2020-11-02,1599639.20,2020-11-03
2141,Клиент 2141,Ф,-,2020-11-02,2682353.99,2020-11-01
2141,Клиент 2141,Ф,-,2020-11-02,1561103.73,2020-11-02
2142,Клиент 2142,Ю,АО,2020-11-03,1164564.34,2020-11-03
2142,Клиент 2142,Ю,АО,2020-11-03,1428771.69,2020-11-04
2142,Клиент 2142,Ю,АО,2020-11-03,2988708.53,2020-11-02
2143,Клиент 2143,Ф,-,2020-11-01,2460924.55,2020-11-03
2143,Клиент 2143,Ф,-,2020-11-01,1037750.10,2020-11-01
2143,Клиент 2143,Ф,-,2020-11-01,1771673.60,2020-11-04
2144,Клиент 2144,Ю,ПАО,2020-11-02,1561183.18,2020-11-01
2144,Клиент 2144,Ю,ПАО,2020-11-02,1599742.40,2020-11-02
2144,Клиент 2144,Ю,ПАО,2020-11-02,2682533.31,2020-11-04
2145,Клиент 2145,Ф,-,2020-11-03,1428851.12,2020-11-03
2145,Клиент 2145,Ф,-,2020-11-03,1164640.46,2020-11-02
2145,Клиент 2145,Ф,-,2020-11-03,2988891.20,2020-11-01
2146,Клиент 2146,Ю,ООО,2020-11-04,1771776.80,2020-11-03
2146,Клиент 2146,Ю,ООО,2020-11-04,2461080.10,2020-11-02
2146,Клиент 2146,Ю,ООО,2020-11-04,1037826.20,2020-11-04
2147,Клиент 2147,Ф,-,2020-11-01,1599845.60,2020-11-01
2147,Клиент 2147,Ф,-,2020-11-01,1561262.60,2020-11-04
2147,Клиент 2147,Ф,-,2020-11-01,2682712.63,2020-11-03
2148,Клиент 2148,Ю,ИП,2020-11-02,1164716.58,2020-11-01
2148,Клиент 2148,Ю,ИП,2020-11-02,2989073.80,2020-11-04
2148,Клиент 2148,Ю,ИП,2020-11-02,1428930.55,2020-11-02
2149,Клиент 2149,Ф,-,2020-11-03,1037902.32,2020-11-03
2149,Клиент 2149,Ф,-,2020-11-03,1771880.00,2020-11-02
2149,Клиент 2149,Ф,-,2020-11-03,2461235.65,2020-11-01
2150,Клиент 2150,Ю,АО,2020-11-01,1599948.80,2020-11-04
2150,Клиент 2150,Ю,АО,2020-11-01,1561342.03,2020-11-03
2150,Клиент 2150,Ю,АО,2020-11-01,2682891.95,2020-11-02
2151,Клиент 2151,Ф,-,2020-11-02,1164792.70,2020-11-04
2151,Клиент 2151,Ф,-,2020-11-02,1429009.98,2020-11-01
2151,Клиент 2151,Ф,-,2020-11-02,2989256.43,2020-11-03
2152,Клиент 2152,Ю,ПАО,2020-11-03,1771983.20,2020-11-01
2152,Клиент 2152,Ю,ПАО,2020-11-03,1037978.44,2020-11-02
2152,Клиент 2152,Ю,ПАО,2020-11-03,2461391.20,2020-11-04
2153,Клиент 2153,Ф,-,2020-11-04,2683071.27,2020-11-01
2153,Клиент 2153,Ф,-,2020-11-04,1600052.02,2020-11-03
2153,Клиент 2153,Ф,-,2020-11-04,1561421.46,2020-11-02
2154,Клиент 2154,Ю,ООО,2020-11-01,1164868.83,2020-11-03
2154,Клиент 2154,Ю,ООО,2020-11-01,1429089.41,2020-11-04
2154,Клиент 2154,Ю,ООО,2020-11-01,2989439.06,2020-11-02
2155,Клиент 2155,Ф,-,2020-11-02,1038054.56,2020-11-01
2155,Клиент 2155,Ф,-,2020-11-02,1772086.40,2020-11-04
2155,Клиент 2155,Ф,-,2020-11-02,2461546.78,2020-11-03
2156,Клиент 2156,Ю,ИП,2020-11-03,2683250.59,2020-11-04
2156,Клиент 2156,Ю,ИП,2020-11-03,1561500.89,2020-11-01
2156,Клиент 2156,Ю,ИП,2020-11-03,1600155.20,2020-11-02
2157,Клиент 2157,Ф,-,2020-11-01,1164944.93,2020-11-02
2157,Клиент 2157,Ф,-,2020-11-01,2989621.69,2020-11-01
2157,Клиент 2157,Ф,-,2020-11-01,1429168.84,2020-11-03
2158,Клиент 2158,Ю,АО,2020-11-02,1772189.60,2020-11-03
2158,Клиент 2158,Ю,АО,2020-11-02,2461702.30,2020-11-02
2158,Клиент 2158,Ю,АО,2020-11-02,1038130.68,2020-11-04
2159,Клиент 2159,Ф,-,2020-11-03,2683429.91,2020-11-03
2159,Клиент 2159,Ф,-,2020-11-03,1600258.40,2020-11-01
2159,Клиент 2159,Ф,-,2020-11-03,1561580.32,2020-11-04
2160,Клиент 2160,Ю,ПАО,2020-11-04,2989804.32,2020-11-04
2160,Клиент 2160,Ю,ПАО,2020-11-04,1165021.05,2020-11-01
2160,Клиент 2160,Ю,ПАО,2020-11-04,1429248.27,2020-11-02
2161,Клиент 2161,Ф,-,2020-11-01,1038206.80,2020-11-03
2161,Клиент 2161,Ф,-,2020-11-01,1772292.80,2020-11-02
2161,Клиент 2161,Ф,-,2020-11-01,2461857.85,2020-11-01
2162,Клиент 2162,Ю,ООО,2020-11-02,1561659.75,2020-11-03
2162,Клиент 2162,Ю,ООО,2020-11-02,2683609.23,2020-11-02
2162,Клиент 2162,Ю,ООО,2020-11-02,1600361.60,2020-11-04
2163,Клиент 2163,Ф,-,2020-11-03,2989986.95,2020-11-03
2163,Клиент 2163,Ф,-,2020-11-03,1429327.72,2020-11-01
2163,Клиент 2163,Ф,-,2020-11-03,1165097.17,2020-11-04
2164,Клиент 2164,Ю,ИП,2020-11-01,2462013.40,2020-11-04
2164,Клиент 2164,Ю,ИП,2020-11-01,1038282.92,2020-11-02
2164,Клиент 2164,Ю,ИП,2020-11-01,1772396.02,2020-11-01
2165,Клиент 2165,Ф,-,2020-11-02,1561739.18,2020-11-02
2165,Клиент 2165,Ф,-,2020-11-02,1600464.80,2020-11-03
2165,Клиент 2165,Ф,-,2020-11-02,2683788.58,2020-11-01
2166,Клиент 2166,Ю,АО,2020-11-03,1429407.14,2020-11-04
2166,Клиент 2166,Ю,АО,2020-11-03,1165173.29,2020-11-03
2166,Клиент 2166,Ю,АО,2020-11-03,2990169.58,2020-11-02
2167,Клиент 2167,Ф,-,2020-11-04,1038359.04,2020-11-01
2167,Клиент 2167,Ф,-,2020-11-04,1772499.20,2020-11-04
2167,Клиент 2167,Ф,-,2020-11-04,2462168.95,2020-11-03
2168,Клиент 2168,Ю,ПАО,2020-11-01,1600568.00,2020-11-02
2168,Клиент 2168,Ю,ПАО,2020-11-01,2683967.86,2020-11-04
2168,Клиент 2168,Ю,ПАО,2020-11-01,1561818.61,2020-11-01
2169,Клиент 2169,Ф,-,2020-11-02,1165249.41,2020-11-02
2169,Клиент 2169,Ф,-,2020-11-02,1429486.57,2020-11-03
2169,Клиент 2169,Ф,-,2020-11-02,2990352.21,2020-11-01
2170,Клиент 2170,Ю,ООО,2020-11-03,1772602.40,2020-11-03
2170,Клиент 2170,Ю,ООО,2020-11-03,1038435.16,2020-11-04
2170,Клиент 2170,Ю,ООО,2020-11-03,2462324.50,2020-11-02
2171,Клиент 2171,Ф,-,2020-11-01,1561898.04,2020-11-04
2171,Клиент 2171,Ф,-,2020-11-01,2684147.18,2020-11-03
2171,Клиент 2171,Ф,-,2020-11-01,1600671.20,2020-11-01
2172,Клиент 2172,Ю,ИП,2020-11-02,1165325.53,2020-11-01
2172,Клиент 2172,Ю,ИП,2020-11-02,2990534.84,2020-11-04
2172,Клиент 2172,Ю,ИП,2020-11-02,1429566.00,2020-11-02
2173,Клиент 2173,Ф,-,2020-11-03,1772705.60,2020-11-02
2173,Клиент 2173,Ф,-,2020-11-03,1038511.29,2020-11-03
2173,Клиент 2173,Ф,-,2020-11-03,2462480.05,2020-11-01
2174,Клиент 2174,Ю,АО,2020-11-04,1600774.40,2020-11-04
2174,Клиент 2174,Ю,АО,2020-11-04,2684326.50,2020-11-02
2174,Клиент 2174,Ю,АО,2020-11-04,1561977.49,2020-11-03
2175,Клиент 2175,Ф,-,2020-11-01,2990717.51,2020-11-03
2175,Клиент 2175,Ф,-,2020-11-01,1429645.43,2020-11-01
2175,Клиент 2175,Ф,-,2020-11-01,1165401.65,2020-11-04
2176,Клиент 2176,Ю,ПАО,2020-11-02,1772808.80,2020-11-01
2176,Клиент 2176,Ю,ПАО,2020-11-02,1038587.39,2020-11-02
2176,Клиент 2176,Ю,ПАО,2020-11-02,2462635.60,2020-11-04
2177,Клиент 2177,Ф,-,2020-11-03,1562056.91,2020-11-02
2177,Клиент 2177,Ф,-,2020-11-03,1600877.60,2020-11-03
2177,Клиент 2177,Ф,-,2020-11-03,2684505.82,2020-11-01
2178,Клиент 2178,Ю,ООО,2020-11-01,2990900.11,2020-11-02
2178,Клиент 2178,Ю,ООО,2020-11-01,1165477.77,2020-11-03
2178,Клиент 2178,Ю,ООО,2020-11-01,1429724.86,2020-11-04
2179,Клиент 2179,Ф,-,2020-11-02,1038663.51,2020-11-01
2179,Клиент 2179,Ф,-,2020-11-02,2462791.15,2020-11-03
2179,Клиент 2179,Ф,-,2020-11-02,1772912.00,2020-11-04
2180,Клиент 2180,Ю,ИП,2020-11-03,2684685.14,2020-11-04
2180,Клиент 2180,Ю,ИП,2020-11-03,1562136.34,2020-11-01
2180,Клиент 2180,Ю,ИП,2020-11-03,1600980.80,2020-11-02
2181,Клиент 2181,Ф,-,2020-11-04,2991082.74,2020-11-01
2181,Клиент 2181,Ф,-,2020-11-04,1429804.29,2020-11-03
2181,Клиент 2181,Ф,-,2020-11-04,1165553.89,2020-11-02
2182,Клиент 2182,Ю,АО,2020-11-01,1773015.20,2020-11-03
2182,Клиент 2182,Ю,АО,2020-11-01,1038739.63,2020-11-04
2182,Клиент 2182,Ю,АО,2020-11-01,2462946.70,2020-11-02
2183,Клиент 2183,Ф,-,2020-11-02,1601084.02,2020-11-01
2183,Клиент 2183,Ф,-,2020-11-02,1562215.77,2020-11-04
2183,Клиент 2183,Ф,-,2020-11-02,2684864.46,2020-11-03
2184,Клиент 2184,Ю,ПАО,2020-11-03,1429883.72,2020-11-02
2184,Клиент 2184,Ю,ПАО,2020-11-03,1165630.02,2020-11-01
2184,Клиент 2184,Ю,ПАО,2020-11-03,2991265.37,2020-11-04
2185,Клиент 2185,Ф,-,2020-11-01,2463102.28,2020-11-01
2185,Клиент 2185,Ф,-,2020-11-01,1773118.40,2020-11-02
2185,Клиент 2185,Ф,-,2020-11-01,1038815.75,2020-11-03
2186,Клиент 2186,Ю,ООО,2020-11-02,2685043.78,2020-11-02
2186,Клиент 2186,Ю,ООО,2020-11-02,1562295.20,2020-11-03
2186,Клиент 2186,Ю,ООО,2020-11-02,1601187.20,2020-11-04
2187,Клиент 2187,Ф,-,2020-11-03,1429963.15,2020-11-01
2187,Клиент 2187,Ф,-,2020-11-03,2991448.00,2020-11-03
2187,Клиент 2187,Ф,-,2020-11-03,1165706.12,2020-11-04
2188,Клиент 2188,Ю,ИП,2020-11-04,1773221.60,2020-11-01
2188,Клиент 2188,Ю,ИП,2020-11-04,2463257.80,2020-11-04
2188,Клиент 2188,Ю,ИП,2020-11-04,1038891.87,2020-11-02
2189,Клиент 2189,Ф,-,2020-11-01,1601290.40,2020-11-03
2189,Клиент 2189,Ф,-,2020-11-01,2685223.10,2020-11-01
2189,Клиент 2189,Ф,-,2020-11-01,1562374.63,2020-11-02
2190,Клиент 2190,Ю,АО,2020-11-02,2991630.63,2020-11-02
2190,Клиент 2190,Ю,АО,2020-11-02,1430042.58,2020-11-04
2190,Клиент 2190,Ю,АО,2020-11-02,1165782.24,2020-11-03
2191,Клиент 2191,Ф,-,2020-11-03,1773324.80,2020-11-04
2191,Клиент 2191,Ф,-,2020-11-03,1038967.99,2020-11-01
2191,Клиент 2191,Ф,-,2020-11-03,2463413.35,2020-11-03
2192,Клиент 2192,Ю,ПАО,2020-11-01,1562454.06,2020-11-01
2192,Клиент 2192,Ю,ПАО,2020-11-01,2685402.42,2020-11-04
2192,Клиент 2192,Ю,ПАО,2020-11-01,1601393.60,2020-11-02
2193,Клиент 2193,Ф,-,2020-11-02,2991813.26,2020-11-01
2193,Клиент 2193,Ф,-,2020-11-02,1165858.36,2020-11-02
2193,Клиент 2193,Ф,-,2020-11-02,1430122.03,2020-11-03
2194,Клиент 2194,Ю,ООО,2020-11-03,2463568.90,2020-11-02
2194,Клиент 2194,Ю,ООО,2020-11-03,1039044.11,2020-11-04
2194,Клиент 2194,Ю,ООО,2020-11-03,1773428.02,2020-11-03
2195,Клиент 2195,Ф,-,2020-11-04,1562533.49,2020-11-04
2195,Клиент 2195,Ф,-,2020-11-04,2685581.77,2020-11-03
2195,Клиент 2195,Ф,-,2020-11-04,1601496.80,2020-11-01
2196,Клиент 2196,Ю,ИП,2020-11-01,1430201.45,2020-11-02
2196,Клиент 2196,Ю,ИП,2020-11-01,1165934.48,2020-11-01
2196,Клиент 2196,Ю,ИП,2020-11-01,2991995.89,2020-11-04
2197,Клиент 2197,Ф,-,2020-11-02,2463724.45,2020-11-01
2197,Клиент 2197,Ф,-,2020-11-02,1039120.23,2020-11-03
2197,Клиент 2197,Ф,-,2020-11-02,1773531.20,2020-11-02
2198,Клиент 2198,Ю,АО,2020-11-03,1562612.92,2020-11-03
2198,Клиент 2198,Ю,АО,2020-11-03,2685761.05,2020-11-02
2198,Клиент 2198,Ю,АО,2020-11-03,1601600.00,2020-11-04
2199,Клиент 2199,Ф,-,2020-11-01,1430280.88,2020-11-01
2199,Клиент 2199,Ф,-,2020-11-01,1166010.60,2020-11-04
2199,Клиент 2199,Ф,-,2020-11-01,2992178.52,2020-11-03
2200,Клиент 2200,Ю,ПАО,2020-11-02,1039196.35,2020-11-02
2200,Клиент 2200,Ю,ПАО,2020-11-02,2463880.00,2020-11-04
2200,Клиент 2200,Ю,ПАО,2020-11-02,1773634.40,2020-11-01
2201,Клиент 2201,Ф,-,2020-11-03,1562692.35,2020-11-02
2201,Клиент 2201,Ф,-,2020-11-03,2685940.37,2020-11-01
2201,Клиент 2201,Ф,-,2020-11-03,1601703.20,2020-11-03
2202,Клиент 2202,Ю,ООО,2020-11-04,2992361.15,2020-11-02
2202,Клиент 2202,Ю,ООО,2020-11-04,1430360.31,2020-11-04
2202,Клиент 2202,Ю,ООО,2020-11-04,1166086.72,2020-11-03
2203,Клиент 2203,Ф,-,2020-11-01,1773737.60,2020-11-04
2203,Клиент 2203,Ф,-,2020-11-01,1039272.48,2020-11-01
2203,Клиент 2203,Ф,-,2020-11-01,2464035.55,2020-11-03
2204,Клиент 2204,Ю,ИП,2020-11-02,1562771.80,2020-11-01
2204,Клиент 2204,Ю,ИП,2020-11-02,1601806.40,2020-11-02
2204,Клиент 2204,Ю,ИП,2020-11-02,2686119.69,2020-11-04
2205,Клиент 2205,Ф,-,2020-11-03,1430439.74,2020-11-03
2205,Клиент 2205,Ф,-,2020-11-03,2992543.82,2020-11-01
2205,Клиент 2205,Ф,-,2020-11-03,1166162.84,2020-11-02
2206,Клиент 2206,Ю,АО,2020-11-01,2464191.10,2020-11-02
2206,Клиент 2206,Ю,АО,2020-11-01,1773840.80,2020-11-03
2206,Клиент 2206,Ю,АО,2020-11-01,1039348.58,2020-11-04
2207,Клиент 2207,Ф,-,2020-11-02,1601909.60,2020-11-01
2207,Клиент 2207,Ф,-,2020-11-02,1562851.22,2020-11-04
2207,Клиент 2207,Ф,-,2020-11-02,2686299.01,2020-11-03
2208,Клиент 2208,Ю,ПАО,2020-11-03,1430519.17,2020-11-02
2208,Клиент 2208,Ю,ПАО,2020-11-03,2992726.42,2020-11-04
2208,Клиент 2208,Ю,ПАО,2020-11-03,1166238.96,2020-11-01
2209,Клиент 2209,Ф,-,2020-11-04,1773944.00,2020-11-02
2209,Клиент 2209,Ф,-,2020-11-04,1039424.70,2020-11-03
2209,Клиент 2209,Ф,-,2020-11-04,2464346.65,2020-11-01
2210,Клиент 2210,Ю,ООО,2020-11-01,2686478.33,2020-11-02
2210,Клиент 2210,Ю,ООО,2020-11-01,1602012.80,2020-11-04
2210,Клиент 2210,Ю,ООО,2020-11-01,1562930.65,2020-11-03
2211,Клиент 2211,Ф,-,2020-11-02,1430598.60,2020-11-01
2211,Клиент 2211,Ф,-,2020-11-02,1166315.08,2020-11-04
2211,Клиент 2211,Ф,-,2020-11-02,2992909.05,2020-11-03
2212,Клиент 2212,Ю,ИП,2020-11-03,1039500.82,2020-11-02
2212,Клиент 2212,Ю,ИП,2020-11-03,1774047.20,2020-11-01
2212,Клиент 2212,Ю,ИП,2020-11-03,2464502.20,2020-11-04
2213,Клиент 2213,Ф,-,2020-11-01,2686657.65,2020-11-01
2213,Клиент 2213,Ф,-,2020-11-01,1602116.02,2020-11-03
2213,Клиент 2213,Ф,-,2020-11-01,1563010.08,2020-11-02
2214,Клиент 2214,Ю,АО,2020-11-02,1166391.21,2020-11-03
2214,Клиент 2214,Ю,АО,2020-11-02,2993091.68,2020-11-02
2214,Клиент 2214,Ю,АО,2020-11-02,1430678.03,2020-11-04
2215,Клиент 2215,Ф,-,2020-11-03,1774150.40,2020-11-04
2215,Клиент 2215,Ф,-,2020-11-03,1039576.94,2020-11-01
2215,Клиент 2215,Ф,-,2020-11-03,2464657.78,2020-11-03
2216,Клиент 2216,Ю,ПАО,2020-11-04,1563089.51,2020-11-01
2216,Клиент 2216,Ю,ПАО,2020-11-04,2686836.97,2020-11-04
2216,Клиент 2216,Ю,ПАО,2020-11-04,1602219.20,2020-11-02
2217,Клиент 2217,Ф,-,2020-11-01,2993274.31,2020-11-01
2217,Клиент 2217,Ф,-,2020-11-01,1430757.46,2020-11-03
2217,Клиент 2217,Ф,-,2020-11-01,1166467.31,2020-11-02
2218,Клиент 2218,Ю,ООО,2020-11-02,1774253.60,2020-11-03
2218,Клиент 2218,Ю,ООО,2020-11-02,2464813.30,2020-11-02
2218,Клиент 2218,Ю,ООО,2020-11-02,1039653.06,2020-11-04
2219,Клиент 2219,Ф,-,2020-11-03,2687016.29,2020-11-03
