AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
895,895,0.00,1728742.40,0.00,1728742.40,0.00,0.00,0.00,2020-11-04
895,895,1263316.93,0.00,1263316.93,0.00,1257227.43,0.00,1263316.93,2020-11-03
896,896,0.00,1528139.87,0.00,1528139.87,0.00,408346.63,0.00,2020-11-01
896,896,879194.21,0.00,879194.21,0.00,879194.21,0.00,0.00,2020-11-04
897,897,1384776.80,0.00,1384776.80,0.00,1380687.10,0.00,1384776.80,2020-11-01
897,897,0.00,1132974.95,0.00,1132974.95,0.00,0.00,0.00,2020-11-02
898,898,1263396.35,0.00,0.00,0.00,1263396.35,0.00,0.00,2020-11-02
898,898,0.00,1728845.60,0.00,0.00,0.00,247902.68,0.00,2020-11-03
899,899,879270.33,0.00,0.00,0.00,877180.43,0.00,879270.33,2020-11-03
899,899,0.00,1528219.30,0.00,1528219.30,0.00,0.00,0.00,2020-11-04
900,900,1384880.00,0.00,0.00,0.00,1384880.00,0.00,0.00,2020-11-04
900,900,0.00,1133051.07,0.00,0.00,0.00,87458.72,0.00,2020-11-01
901,901,0.00,1728948.80,0.00,1728948.80,0.00,729306.75,0.00,2020-11-02
901,901,1263475.78,0.00,0.00,0.00,1263385.68,0.00,1263475.78,2020-11-01
902,902,0.00,1528298.73,0.00,0.00,0.00,0.00,0.00,2020-11-03
902,902,879346.45,0.00,0.00,0.00,871256.25,0.00,0.00,2020-11-02
903,903,0.00,1133127.19,0.00,0.00,0.00,568862.79,0.00,2020-11-04
903,903,1384983.20,0.00,1384983.20,0.00,1384983.20,0.00,1384983.20,2020-11-03
904,904,1263555.21,0.00,0.00,0.00,1257464.81,0.00,0.00,2020-11-04
904,904,0.00,1729052.02,0.00,1729052.02,0.00,0.00,0.00,2020-11-01
905,905,879422.58,0.00,879422.58,0.00,879422.58,0.00,879422.58,2020-11-01
905,905,0.00,1528378.16,0.00,1528378.16,0.00,408418.84,0.00,2020-11-02
906,906,0.00,1133203.31,0.00,1133203.31,0.00,0.00,0.00,2020-11-03
906,906,1385086.40,0.00,1385086.40,0.00,1380995.80,0.00,0.00,2020-11-02
907,907,1263634.64,0.00,0.00,0.00,1263634.64,0.00,1263634.64,2020-11-03
907,907,0.00,1729155.20,0.00,1729155.20,0.00,247974.88,0.00,2020-11-04
908,908,0.00,1528457.59,0.00,1528457.59,0.00,0.00,0.00,2020-11-01
908,908,879498.68,0.00,0.00,0.00,877407.88,0.00,0.00,2020-11-04
909,909,0.00,1133279.43,0.00,0.00,0.00,87530.93,0.00,2020-11-02
909,909,1385189.60,0.00,0.00,0.00,1385189.60,0.00,1385189.60,2020-11-01
910,910,1263714.07,0.00,1263714.07,0.00,1263623.07,0.00,0.00,2020-11-02
910,910,0.00,1729258.40,0.00,0.00,0.00,729378.95,0.00,2020-11-03
911,911,879574.80,0.00,879574.80,0.00,871483.70,0.00,879574.80,2020-11-03
911,911,0.00,1528537.02,0.00,1528537.02,0.00,0.00,0.00,2020-11-04
912,912,0.00,1133355.55,0.00,0.00,0.00,568935.00,0.00,2020-11-01
912,912,1385292.80,0.00,1385292.80,0.00,1385292.80,0.00,0.00,2020-11-04
913,913,1263793.50,0.00,1263793.50,0.00,1257702.20,0.00,1263793.50,2020-11-01
913,913,0.00,1729361.60,0.00,1729361.60,0.00,0.00,0.00,2020-11-02
914,914,0.00,1528616.47,0.00,1528616.47,0.00,408491.05,0.00,2020-11-03
914,914,879650.92,0.00,879650.92,0.00,879650.92,0.00,0.00,2020-11-02
915,915,1385396.02,0.00,1385396.02,0.00,1381304.52,0.00,1385396.02,2020-11-03
915,915,0.00,1133431.67,0.00,0.00,0.00,0.00,0.00,2020-11-04
916,916,1263872.93,0.00,1263872.93,0.00,1263872.93,0.00,0.00,2020-11-04
916,916,0.00,1729464.80,0.00,0.00,0.00,248047.09,0.00,2020-11-01
917,917,0.00,1528695.89,0.00,1528695.89,0.00,0.00,0.00,2020-11-02
917,917,879727.04,0.00,879727.04,0.00,877635.34,0.00,879727.04,2020-11-01
918,918,0.00,1133507.79,0.00,0.00,0.00,87603.14,0.00,2020-11-03
918,918,1385499.20,0.00,1385499.20,0.00,1385499.20,0.00,0.00,2020-11-02
919,919,1263952.36,0.00,0.00,0.00,1263860.46,0.00,1263952.36,2020-11-03
919,919,0.00,1729568.00,0.00,0.00,0.00,729451.16,0.00,2020-11-04
920,920,0.00,1528775.32,0.00,1528775.32,0.00,0.00,0.00,2020-11-01
920,920,879803.16,0.00,0.00,0.00,871711.16,0.00,0.00,2020-11-04
921,921,0.00,1133583.91,0.00,1133583.91,0.00,569007.21,0.00,2020-11-02
921,921,1385602.40,0.00,0.00,0.00,1385602.40,0.00,1385602.40,2020-11-01
922,922,1264031.79,0.00,1264031.79,0.00,1257939.59,0.00,0.00,2020-11-02
922,922,0.00,1729671.20,0.00,1729671.20,0.00,0.00,0.00,2020-11-03
923,923,879879.28,0.00,0.00,0.00,879879.28,0.00,879879.28,2020-11-03
923,923,0.00,1528854.75,0.00,1528854.75,0.00,408563.25,0.00,2020-11-04
924,924,1385705.60,0.00,1385705.60,0.00,1381613.20,0.00,0.00,2020-11-04
924,924,0.00,1133660.04,0.00,1133660.04,0.00,0.00,0.00,2020-11-01
925,925,0.00,1729774.40,0.00,1729774.40,0.00,248119.30,0.00,2020-11-02
925,925,1264111.24,0.00,1264111.24,0.00,1264111.24,0.00,1264111.24,2020-11-01
926,926,0.00,1528934.18,0.00,0.00,0.00,0.00,0.00,2020-11-03
926,926,879955.40,0.00,879955.40,0.00,877862.80,0.00,0.00,2020-11-02
927,927,1385808.80,0.00,1385808.80,0.00,1385808.80,0.00,1385808.80,2020-11-03
927,927,0.00,1133736.14,0.00,0.00,0.00,87675.34,0.00,2020-11-04
928,928,0.00,1729877.60,0.00,1729877.60,0.00,729523.37,0.00,2020-11-01
928,928,1264190.66,0.00,1264190.66,0.00,1264097.86,0.00,0.00,2020-11-04
929,929,0.00,1529013.61,0.00,1529013.61,0.00,0.00,0.00,2020-11-02
929,929,880031.52,0.00,880031.52,0.00,871938.62,0.00,880031.52,2020-11-01
930,930,0.00,1133812.26,0.00,0.00,0.00,569079.41,0.00,2020-11-03
930,930,1385912.00,0.00,0.00,0.00,1385912.00,0.00,0.00,2020-11-02
931,931,0.00,1729980.80,0.00,0.00,0.00,0.00,0.00,2020-11-04
931,931,1264270.09,0.00,1264270.09,0.00,1258176.99,0.00,1264270.09,2020-11-03
932,932,880107.64,0.00,880107.64,0.00,880107.64,0.00,0.00,2020-11-04
932,932,0.00,1529093.04,0.00,1529093.04,0.00,408635.46,0.00,2020-11-01
933,933,0.00,1133888.38,0.00,1133888.38,0.00,0.00,0.00,2020-11-02
933,933,1386015.20,0.00,0.00,0.00,1381921.90,0.00,1386015.20,2020-11-01
934,934,1264349.52,0.00,1264349.52,0.00,1264349.52,0.00,0.00,2020-11-02
934,934,0.00,1730084.02,0.00,1730084.02,0.00,248191.51,0.00,2020-11-03
935,935,880183.77,0.00,880183.77,0.00,878090.27,0.00,880183.77,2020-11-03
935,935,0.00,1529172.47,0.00,0.00,0.00,0.00,0.00,2020-11-04
936,936,0.00,1133964.50,0.00,1133964.50,0.00,87747.55,0.00,2020-11-01
936,936,1386118.40,0.00,0.00,0.00,1386118.40,0.00,0.00,2020-11-04
937,937,0.00,1730187.20,0.00,0.00,0.00,729595.57,0.00,2020-11-02
937,937,1264428.95,0.00,0.00,0.00,1264335.25,0.00,1264428.95,2020-11-01
938,938,880259.87,0.00,880259.87,0.00,872166.07,0.00,0.00,2020-11-02
938,938,0.00,1529251.90,0.00,1529251.90,0.00,0.00,0.00,2020-11-03
939,939,0.00,1134040.62,0.00,0.00,0.00,569151.62,0.00,2020-11-04
939,939,1386221.60,0.00,1386221.60,0.00,1386221.60,0.00,1386221.60,2020-11-03
940,940,1264508.38,0.00,0.00,0.00,1258414.38,0.00,0.00,2020-11-04
940,940,0.00,1730290.40,0.00,0.00,0.00,0.00,0.00,2020-11-01
941,941,880335.99,0.00,0.00,0.00,880335.99,0.00,880335.99,2020-11-01
941,941,0.00,1529331.33,0.00,0.00,0.00,408707.67,0.00,2020-11-02
942,942,0.00,1134116.74,0.00,0.00,0.00,0.00,0.00,2020-11-03
942,942,1386324.80,0.00,1386324.80,0.00,1382230.60,0.00,0.00,2020-11-02
943,943,0.00,1730393.60,0.00,0.00,0.00,248263.71,0.00,2020-11-04
943,943,1264587.81,0.00,0.00,0.00,1264587.81,0.00,1264587.81,2020-11-03
944,944,880412.11,0.00,880412.11,0.00,878317.71,0.00,0.00,2020-11-04
944,944,0.00,1529410.78,0.00,1529410.78,0.00,0.00,0.00,2020-11-01
945,945,0.00,1134192.86,0.00,0.00,0.00,87819.76,0.00,2020-11-02
945,945,1386428.02,0.00,0.00,0.00,1386428.02,0.00,1386428.02,2020-11-01
946,946,1264667.24,0.00,1264667.24,0.00,1264572.64,0.00,0.00,2020-11-02
946,946,0.00,1730496.80,0.00,1730496.80,0.00,729667.78,0.00,2020-11-03
947,947,0.00,1529490.20,0.00,0.00,0.00,0.00,0.00,2020-11-04
947,947,880488.23,0.00,0.00,0.00,872393.53,0.00,880488.23,2020-11-03
948,948,0.00,1134268.98,0.00,1134268.98,0.00,569223.83,0.00,2020-11-01
948,948,1386531.20,0.00,0.00,0.00,1386531.20,0.00,0.00,2020-11-04
949,949,1264746.67,0.00,0.00,0.00,1258651.77,0.00,1264746.67,2020-11-01
949,949,0.00,1730600.00,0.00,1730600.00,0.00,0.00,0.00,2020-11-02
950,950,0.00,1529569.63,0.00,0.00,0.00,408779.87,0.00,2020-11-03
950,950,880564.35,0.00,880564.35,0.00,880564.35,0.00,0.00,2020-11-02
951,951,0.00,1134345.10,0.00,1134345.10,0.00,0.00,0.00,2020-11-04
951,951,1386634.40,0.00,0.00,0.00,1382539.30,0.00,1386634.40,2020-11-03
952,952,1264826.10,0.00,1264826.10,0.00,1264826.10,0.00,0.00,2020-11-04
952,952,0.00,1730703.20,0.00,0.00,0.00,248335.92,0.00,2020-11-01
953,953,880640.47,0.00,880640.47,0.00,878545.17,0.00,880640.47,2020-11-01
953,953,0.00,1529649.06,0.00,0.00,0.00,0.00,0.00,2020-11-02
954,954,1386737.60,0.00,1386737.60,0.00,1386737.60,0.00,0.00,2020-11-02
954,954,0.00,1134421.23,0.00,1134421.23,0.00,87891.97,0.00,2020-11-03
955,955,0.00,1730806.40,0.00,0.00,0.00,729739.99,0.00,2020-11-04
955,955,1264905.55,0.00,1264905.55,0.00,1264810.05,0.00,1264905.55,2020-11-03
956,956,0.00,1529728.49,0.00,0.00,0.00,0.00,0.00,2020-11-01
956,956,880716.59,0.00,880716.59,0.00,872620.99,0.00,0.00,2020-11-04
957,957,0.00,1134497.33,0.00,0.00,0.00,569296.03,0.00,2020-11-02
957,957,1386840.80,0.00,0.00,0.00,1386840.80,0.00,1386840.80,2020-11-01
958,958,0.00,1730909.60,0.00,0.00,0.00,0.00,0.00,2020-11-03
958,958,1264984.97,0.00,1264984.97,0.00,1258889.17,0.00,0.00,2020-11-02
959,959,0.00,1529807.92,0.00,1529807.92,0.00,408852.08,0.00,2020-11-04
959,959,880792.71,0.00,880792.71,0.00,880792.71,0.00,880792.71,2020-11-03
960,960,1386944.00,0.00,1386944.00,0.00,1382848.00,0.00,0.00,2020-11-04
960,960,0.00,1134573.45,0.00,0.00,0.00,0.00,0.00,2020-11-01
961,961,1265064.40,0.00,0.00,0.00,1265064.40,0.00,1265064.40,2020-11-01
961,961,0.00,1731012.80,0.00,0.00,0.00,248408.13,0.00,2020-11-02
962,962,880868.83,0.00,0.00,0.00,878772.63,0.00,0.00,2020-11-02
962,962,0.00,1529887.35,0.00,1529887.35,0.00,0.00,0.00,2020-11-03
963,963,1387047.20,0.00,0.00,0.00,1387047.20,0.00,1387047.20,2020-11-03
963,963,0.00,1134649.57,0.00,1134649.57,0.00,87964.17,0.00,2020-11-04
964,964,0.00,1731116.02,0.00,1731116.02,0.00,729812.20,0.00,2020-11-01
964,964,1265143.83,0.00,1265143.83,0.00,1265047.43,0.00,0.00,2020-11-04
965,965,880944.96,0.00,0.00,0.00,872848.46,0.00,880944.96,2020-11-01
965,965,0.00,1529966.78,0.00,0.00,0.00,0.00,0.00,2020-11-02
966,966,1387150.40,0.00,0.00,0.00,1387150.40,0.00,0.00,2020-11-02
966,966,0.00,1134725.69,0.00,1134725.69,0.00,569368.24,0.00,2020-11-03
967,967,0.00,1731219.20,0.00,0.00,0.00,0.00,0.00,2020-11-04
967,967,1265223.26,0.00,1265223.26,0.00,1259126.56,0.00,1265223.26,2020-11-03
968,968,0.00,1530046.21,0.00,1530046.21,0.00,408924.29,0.00,2020-11-01
968,968,881021.06,0.00,881021.06,0.00,881021.06,0.00,0.00,2020-11-04
969,969,1387253.60,0.00,0.00,0.00,1383156.70,0.00,1387253.60,2020-11-01
969,969,0.00,1134801.81,0.00,1134801.81,0.00,0.00,0.00,2020-11-02
970,970,0.00,1731322.40,0.00,1731322.40,0.00,248480.33,0.00,2020-11-03
970,970,1265302.69,0.00,1265302.69,0.00,1265302.69,0.00,0.00,2020-11-02
971,971,0.00,1530125.64,0.00,1530125.64,0.00,0.00,0.00,2020-11-04
971,971,881097.18,0.00,0.00,0.00,879000.08,0.00,881097.18,2020-11-03
972,972,0.00,1134877.93,0.00,0.00,0.00,88036.38,0.00,2020-11-01
972,972,1387356.80,0.00,1387356.80,0.00,1387356.80,0.00,0.00,2020-11-04
973,973,1265382.12,0.00,1265382.12,0.00,1265284.82,0.00,1265382.12,2020-11-01
973,973,0.00,1731425.60,0.00,0.00,0.00,729884.40,0.00,2020-11-02
974,974,881173.30,0.00,881173.30,0.00,873075.90,0.00,0.00,2020-11-02
974,974,0.00,1530205.09,0.00,1530205.09,0.00,0.00,0.00,2020-11-03
975,975,0.00,1134954.05,0.00,1134954.05,0.00,569440.45,0.00,2020-11-04
975,975,1387460.02,0.00,1387460.02,0.00,1387460.02,0.00,1387460.02,2020-11-03
976,976,1265461.55,0.00,1265461.55,0.00,1259363.95,0.00,0.00,2020-11-04
976,976,0.00,1731528.80,0.00,1731528.80,0.00,0.00,0.00,2020-11-01
977,977,0.00,1530284.51,0.00,0.00,0.00,408996.49,0.00,2020-11-02
977,977,881249.42,0.00,0.00,0.00,881249.42,0.00,881249.42,2020-11-01
978,978,0.00,1135030.17,0.00,0.00,0.00,0.00,0.00,2020-11-03
978,978,1387563.20,0.00,1387563.20,0.00,1383465.40,0.00,0.00,2020-11-02
979,979,1265540.98,0.00,0.00,0.00,1265540.98,0.00,1265540.98,2020-11-03
979,979,0.00,1731632.00,0.00,1731632.00,0.00,248552.54,0.00,2020-11-04
980,980,881325.54,0.00,881325.54,0.00,879227.54,0.00,0.00,2020-11-04
980,980,0.00,1530363.94,0.00,0.00,0.00,0.00,0.00,2020-11-01
981,981,1387666.40,0.00,1387666.40,0.00,1387666.40,0.00,1387666.40,2020-11-01
981,981,0.00,1135106.29,0.00,0.00,0.00,88108.59,0.00,2020-11-02
982,982,1265620.41,0.00,1265620.41,0.00,1265522.21,0.00,0.00,2020-11-02
982,982,0.00,1731735.20,0.00,0.00,0.00,729956.61,0.00,2020-11-03
983,983,881401.66,0.00,881401.66,0.00,873303.36,0.00,881401.66,2020-11-03
983,983,0.00,1530443.37,0.00,1530443.37,0.00,0.00,0.00,2020-11-04
984,984,0.00,1135182.42,0.00,0.00,0.00,569512.66,0.00,2020-11-01
984,984,1387769.60,0.00,1387769.60,0.00,1387769.60,0.00,0.00,2020-11-04
985,985,1265699.86,0.00,1265699.86,0.00,1259601.36,0.00,1265699.86,2020-11-01
985,985,0.00,1731838.40,0.00,0.00,0.00,0.00,0.00,2020-11-02
986,986,881477.78,0.00,0.00,0.00,881477.78,0.00,0.00,2020-11-02
986,986,0.00,1530522.80,0.00,1530522.80,0.00,409068.70,0.00,2020-11-03
987,987,1387872.80,0.00,0.00,0.00,1383774.10,0.00,1387872.80,2020-11-03
987,987,0.00,1135258.52,0.00,0.00,0.00,0.00,0.00,2020-11-04
988,988,0.00,1731941.60,0.00,0.00,0.00,248624.75,0.00,2020-11-01
988,988,1265779.28,0.00,1265779.28,0.00,1265779.28,0.00,0.00,2020-11-04
989,989,0.00,1530602.23,0.00,1530602.23,0.00,0.00,0.00,2020-11-02
989,989,881553.90,0.00,0.00,0.00,879455.00,0.00,881553.90,2020-11-01
990,990,0.00,1135334.64,0.00,0.00,0.00,88180.79,0.00,2020-11-03
990,990,1387976.00,0.00,0.00,0.00,1387976.00,0.00,0.00,2020-11-02
991,991,1265858.71,0.00,1265858.71,0.00,1265759.61,0.00,1265858.71,2020-11-03
991,991,0.00,1732044.80,0.00,0.00,0.00,730028.82,0.00,2020-11-04
992,992,0.00,1530681.66,0.00,1530681.66,0.00,0.00,0.00,2020-11-01
992,992,881630.02,0.00,0.00,0.00,873530.82,0.00,0.00,2020-11-04
993,993,1388079.20,0.00,0.00,0.00,1388079.20,0.00,1388079.20,2020-11-01
993,993,0.00,1135410.76,0.00,1135410.76,0.00,569584.86,0.00,2020-11-02
994,994,1265938.14,0.00,0.00,0.00,1259838.74,0.00,0.00,2020-11-02
994,994,0.00,1732148.02,0.00,1732148.02,0.00,0.00,0.00,2020-11-03
995,995,0.00,1530761.09,0.00,0.00,0.00,409140.91,0.00,2020-11-04
995,995,881706.15,0.00,0.00,0.00,881706.15,0.00,881706.15,2020-11-03
996,996,0.00,1135486.88,0.00,0.00,0.00,0.00,0.00,2020-11-01
996,996,1388182.40,0.00,1388182.40,0.00,1384082.80,0.00,0.00,2020-11-04
997,997,0.00,1732251.20,0.00,0.00,0.00,248696.95,0.00,2020-11-02
997,997,1266017.57,0.00,1266017.57,0.00,1266017.57,0.00,1266017.57,2020-11-01
998,998,0.00,1530840.52,0.00,0.00,0.00,0.00,0.00,2020-11-03
998,998,881782.25,0.00,881782.25,0.00,879682.45,0.00,0.00,2020-11-02
999,999,1388285.60,0.00,0.00,0.00,1388285.60,0.00,1388285.60,2020-11-03
999,999,0.00,1135563.00,0.00,1135563.00,0.00,88253.00,0.00,2020-11-04
1000,1000,1266097.00,0.00,1266097.00,0.00,1265997.00,0.00,0.00,2020-11-04
1000,1000,0.00,1732354.40,0.00,0.00,0.00,730101.02,0.00,2020-11-01
1001,1001,881858.37,0.00,881858.37,0.00,873758.27,0.00,881858.37,2020-11-01
1001,1001,0.00,1530919.95,0.00,1530919.95,0.00,0.00,0.00,2020-11-02
1002,1002,0.00,1135639.12,0.00,1135639.12,0.00,569657.07,0.00,2020-11-03
1002,1002,1388388.80,0.00,0.00,0.00,1388388.80,0.00,0.00,2020-11-02
1003,1003,0.00,1732457.60,0.00,0.00,0.00,0.00,0.00,2020-11-04
1003,1003,1266176.43,0.00,1266176.43,0.00,1260076.13,0.00,1266176.43,2020-11-03
1004,1004,0.00,1530999.40,0.00,0.00,0.00,409213.12,0.00,2020-11-01
1004,1004,881934.49,0.00,881934.49,0.00,881934.49,0.00,0.00,2020-11-04
1005,1005,0.00,1135715.24,0.00,1135715.24,0.00,0.00,0.00,2020-11-02
1005,1005,1388492.02,0.00,1388492.02,0.00,1384391.52,0.00,1388492.02,2020-11-01
1006,1006,1266255.86,0.00,1266255.86,0.00,1266255.86,0.00,0.00,2020-11-02
1006,1006,0.00,1732560.80,0.00,0.00,0.00,248769.16,0.00,2020-11-03
1007,1007,0.00,1531078.82,0.00,0.00,0.00,0.00,0.00,2020-11-04
1007,1007,882010.61,0.00,882010.61,0.00,879909.91,0.00,882010.61,2020-11-03
1008,1008,1388595.20,0.00,1388595.20,0.00,1388595.20,0.00,0.00,2020-11-04
1008,1008,0.00,1135791.36,0.00,1135791.36,0.00,88325.21,0.00,2020-11-01
1009,1009,0.00,1732664.00,0.00,0.00,0.00,730173.23,0.00,2020-11-02
1009,1009,1266335.29,0.00,1266335.29,0.00,1266234.39,0.00,1266335.29,2020-11-01
1010,1010,0.00,1531158.25,0.00,0.00,0.00,0.00,0.00,2020-11-03
1010,1010,882086.73,0.00,882086.73,0.00,873985.73,0.00,0.00,2020-11-02
1011,1011,1388698.40,0.00,1388698.40,0.00,1388698.40,0.00,1388698.40,2020-11-03
1011,1011,0.00,1135867.48,0.00,1135867.48,0.00,569729.28,0.00,2020-11-04
1012,1012,0.00,1732767.20,0.00,1732767.20,0.00,0.00,0.00,2020-11-01
1012,1012,1266414.72,0.00,0.00,0.00,1260313.52,0.00,0.00,2020-11-04
1013,1013,0.00,1531237.68,0.00,1531237.68,0.00,409285.32,0.00,2020-11-02
1013,1013,882162.85,0.00,882162.85,0.00,882162.85,0.00,882162.85,2020-11-01
1014,1014,0.00,1135943.61,0.00,0.00,0.00,0.00,0.00,2020-11-03
1014,1014,1388801.60,0.00,0.00,0.00,1384700.20,0.00,0.00,2020-11-02
1015,1015,1266494.17,0.00,1266494.17,0.00,1266494.17,0.00,1266494.17,2020-11-03
1015,1015,0.00,1732870.40,0.00,1732870.40,0.00,248841.37,0.00,2020-11-04
1016,1016,882238.97,0.00,882238.97,0.00,880137.37,0.00,0.00,2020-11-04
1016,1016,0.00,1531317.11,0.00,0.00,0.00,0.00,0.00,2020-11-01
1017,1017,0.00,1136019.71,0.00,0.00,0.00,88397.41,0.00,2020-11-02
1017,1017,1388904.80,0.00,1388904.80,0.00,1388904.80,0.00,1388904.80,2020-11-01
1018,1018,0.00,1732973.60,0.00,0.00,0.00,730245.44,0.00,2020-11-03
1018,1018,1266573.59,0.00,1266573.59,0.00,1266471.79,0.00,0.00,2020-11-02
1019,1019,882315.09,0.00,882315.09,0.00,874213.19,0.00,882315.09,2020-11-03
1019,1019,0.00,1531396.54,0.00,1531396.54,0.00,0.00,0.00,2020-11-04
1020,1020,1389008.00,0.00,1389008.00,0.00,1389008.00,0.00,0.00,2020-11-04
1020,1020,0.00,1136095.83,0.00,1136095.83,0.00,569801.48,0.00,2020-11-01
1021,1021,1266653.02,0.00,1266653.02,0.00,1260550.92,0.00,1266653.02,2020-11-01
1021,1021,0.00,1733076.80,0.00,0.00,0.00,0.00,0.00,2020-11-02
1022,1022,882391.21,0.00,0.00,0.00,882391.21,0.00,0.00,2020-11-02
1022,1022,0.00,1531475.97,0.00,1531475.97,0.00,409357.53,0.00,2020-11-03
1023,1023,1389111.20,0.00,1389111.20,0.00,1385008.90,0.00,1389111.20,2020-11-03
1023,1023,0.00,1136171.95,0.00,0.00,0.00,0.00,0.00,2020-11-04
1024,1024,1266732.45,0.00,1266732.45,0.00,1266732.45,0.00,0.00,2020-11-04
1024,1024,0.00,1733180.02,0.00,1733180.02,0.00,248913.58,0.00,2020-11-01
1025,1025,882467.34,0.00,882467.34,0.00,880364.84,0.00,882467.34,2020-11-01
1025,1025,0.00,1531555.40,0.00,1531555.40,0.00,0.00,0.00,2020-11-02
1026,1026,1389214.40,0.00,1389214.40,0.00,1389214.40,0.00,0.00,2020-11-02
1026,1026,0.00,1136248.07,0.00,0.00,0.00,88469.62,0.00,2020-11-03
1027,1027,0.00,1733283.20,0.00,1733283.20,0.00,730317.64,0.00,2020-11-04
1027,1027,1266811.88,0.00,1266811.88,0.00,1266709.18,0.00,1266811.88,2020-11-03
1028,1028,882543.44,0.00,882543.44,0.00,874440.64,0.00,0.00,2020-11-04
1028,1028,0.00,1531634.83,0.00,1531634.83,0.00,0.00,0.00,2020-11-01
1029,1029,1389317.60,0.00,1389317.60,0.00,1389317.60,0.00,1389317.60,2020-11-01
1029,1029,0.00,1136324.19,0.00,0.00,0.00,569873.69,0.00,2020-11-02
1030,1030,1266891.31,0.00,1266891.31,0.00,1260788.31,0.00,0.00,2020-11-02
1030,1030,0.00,1733386.40,0.00,0.00,0.00,0.00,0.00,2020-11-03
1031,1031,0.00,1531714.26,0.00,0.00,0.00,409429.74,0.00,2020-11-04
1031,1031,882619.56,0.00,882619.56,0.00,882619.56,0.00,882619.56,2020-11-03
1032,1032,1389420.80,0.00,1389420.80,0.00,1385317.60,0.00,0.00,2020-11-04
1032,1032,0.00,1136400.31,0.00,0.00,0.00,0.00,0.00,2020-11-01
1033,1033,1266970.74,0.00,1266970.74,0.00,1266970.74,0.00,1266970.74,2020-11-01
1033,1033,0.00,1733489.60,0.00,1733489.60,0.00,248985.78,0.00,2020-11-02
1034,1034,882695.68,0.00,882695.68,0.00,880592.28,0.00,0.00,2020-11-02
1034,1034,0.00,1531793.71,0.00,0.00,0.00,0.00,0.00,2020-11-03
1035,1035,1389524.02,0.00,1389524.02,0.00,1389524.02,0.00,1389524.02,2020-11-03
1035,1035,0.00,1136476.43,0.00,1136476.43,0.00,88541.83,0.00,2020-11-04
1036,1036,1267050.17,0.00,0.00,0.00,1266946.57,0.00,0.00,2020-11-04
1036,1036,0.00,1733592.80,0.00,1733592.80,0.00,730389.85,0.00,2020-11-01
1037,1037,0.00,1531873.13,0.00,0.00,0.00,0.00,0.00,2020-11-02
1037,1037,882771.80,0.00,0.00,0.00,874668.10,0.00,882771.80,2020-11-01
1038,1038,1389627.20,0.00,1389627.20,0.00,1389627.20,0.00,0.00,2020-11-02
1038,1038,0.00,1136552.55,0.00,0.00,0.00,569945.90,0.00,2020-11-03
1039,1039,1267129.60,0.00,0.00,0.00,1261025.70,0.00,1267129.60,2020-11-03
1039,1039,0.00,1733696.00,0.00,1733696.00,0.00,0.00,0.00,2020-11-04
1040,1040,0.00,1531952.56,0.00,1531952.56,0.00,409501.94,0.00,2020-11-01
1040,1040,882847.92,0.00,882847.92,0.00,882847.92,0.00,0.00,2020-11-04
1041,1041,0.00,1136628.67,0.00,0.00,0.00,0.00,0.00,2020-11-02
1041,1041,1389730.40,0.00,1389730.40,0.00,1385626.30,0.00,1389730.40,2020-11-01
1042,1042,1267209.03,0.00,1267209.03,0.00,1267209.03,0.00,0.00,2020-11-02
1042,1042,0.00,1733799.20,0.00,1733799.20,0.00,249057.99,0.00,2020-11-03
1043,1043,0.00,1532031.99,0.00,1532031.99,0.00,0.00,0.00,2020-11-04
1043,1043,882924.04,0.00,882924.04,0.00,880819.74,0.00,882924.04,2020-11-03
1044,1044,1389833.60,0.00,0.00,0.00,1389833.60,0.00,0.00,2020-11-04
1044,1044,0.00,1136704.80,0.00,0.00,0.00,88614.04,0.00,2020-11-01
1045,1045,0.00,1733902.40,0.00,0.00,0.00,730462.06,0.00,2020-11-02
1045,1045,1267288.48,0.00,0.00,0.00,1267183.98,0.00,1267288.48,2020-11-01
1046,1046,883000.16,0.00,0.00,0.00,874895.56,0.00,0.00,2020-11-02
1046,1046,0.00,1532111.42,0.00,0.00,0.00,0.00,0.00,2020-11-03
1047,1047,1389936.80,0.00,1389936.80,0.00,1389936.80,0.00,1389936.80,2020-11-03
1047,1047,0.00,1136780.90,0.00,0.00,0.00,570018.10,0.00,2020-11-04
1048,1048,1267367.90,0.00,0.00,0.00,1261263.10,0.00,0.00,2020-11-04
1048,1048,0.00,1734005.60,0.00,1734005.60,0.00,0.00,0.00,2020-11-01
1049,1049,883076.28,0.00,883076.28,0.00,883076.28,0.00,883076.28,2020-11-01
1049,1049,0.00,1532190.85,0.00,1532190.85,0.00,409574.15,0.00,2020-11-02
1050,1050,0.00,1136857.02,0.00,0.00,0.00,0.00,0.00,2020-11-03
1050,1050,1390040.00,0.00,1390040.00,0.00,1385935.00,0.00,0.00,2020-11-02
1051,1051,1267447.33,0.00,1267447.33,0.00,1267447.33,0.00,1267447.33,2020-11-03
1051,1051,0.00,1734108.80,0.00,0.00,0.00,249130.20,0.00,2020-11-04
1052,1052,0.00,1532270.28,0.00,0.00,0.00,0.00,0.00,2020-11-01
1052,1052,883152.40,0.00,883152.40,0.00,881047.20,0.00,0.00,2020-11-04
